Date,Open,High,Low,Close,Adj Close,Volume
5/16/19,45.897999,46.200001,45.299999,45.666,45.666,37416500
5/17/19,44.391998,44.448002,41.784,42.206001,42.206001,88933500
5/20/19,40.560001,41.200001,39.049999,41.071999,41.071999,102631000
5/21/19,39.551998,41.48,39.208,41.015999,41.015999,90019500
5/22/19,39.82,40.787998,38.355999,38.546001,38.546001,93426000
5/23/19,38.868,39.894001,37.243999,39.098,39.098,132735500
5/24/19,39.966,39.995998,37.75,38.125999,38.125999,70683000
5/28/19,38.240002,39,37.57,37.740002,37.740002,51564500
5/29/19,37.419998,38.478001,37.007999,37.972,37.972,59843000
5/30/19,37.75,38.452,37.403999,37.644001,37.644001,39632500
5/31/19,37.02,37.984001,36.82,37.032001,37.032001,52033500
6/3/19,37.102001,37.335999,35.397999,35.793999,35.793999,65322000
6/4/19,36.220001,38.796001,35.922001,38.720001,38.720001,69037500
6/5/19,39.736,40.256001,38.369999,39.318001,39.318001,67554000
6/6/19,40.888,42.200001,40.360001,41.189999,41.189999,101211000
6/7/19,41,42.167999,40.700001,40.900002,40.900002,80017500
6/10/19,42.049999,43.388,41.801998,42.576,42.576,52925000
6/11/19,43.827999,44.18,42.700001,43.419998,43.419998,58267500
6/12/19,44.59,44.675999,41.799999,41.852001,41.852001,75987500
6/13/19,42.076,42.98,41.501999,42.782001,42.782001,40841500
6/14/19,42.25,43.330002,42.080002,42.984001,42.984001,37167000
6/17/19,43.096001,45.400002,42.854,45.006001,45.006001,61584000
6/18/19,45.743999,46.948002,44.512001,44.948002,44.948002,63579000
6/19/19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500
6/20/19,44.599998,45.380001,43.27,43.924,43.924,59317500
6/21/19,43.243999,44.436001,43.099998,44.372002,44.372002,41010500
6/24/19,44.647999,45.172001,44.203999,44.728001,44.728001,28754000
6/25/19,44.877998,45.068001,43.897999,43.952,43.952,30910500
6/26/19,44.062,45.445999,43.619999,43.854,43.854,42536000
6/27/19,43.889999,44.580002,43.470001,44.568001,44.568001,31698500
6/28/19,44.198002,45.034,44.16,44.692001,44.692001,34257000
7/1/19,46.042,46.619999,45.256001,45.433998,45.433998,41067000
7/2/19,45.778,45.830002,44.444,44.91,44.91,46295000
7/3/19,47.877998,48.313999,46.902,46.98,46.98,71005500
7/5/19,46.914001,47.09,46.16,46.619999,46.619999,35328500
7/8/19,46.248001,46.450001,45.731998,46.068001,46.068001,29402500
7/9/19,45.793999,46.200001,45.456001,46.012001,46.012001,30954000
7/10/19,46.830002,47.787998,46.627998,47.784,47.784,45728500
7/11/19,47.627998,48.299999,47.16,47.720001,47.720001,37572000
7/12/19,47.950001,49.076,47.942001,49.015999,49.015999,46002500
7/15/19,49.599998,50.883999,48.972,50.700001,50.700001,55000500
7/16/19,49.860001,50.706001,49.585999,50.476002,50.476002,40745000
7/17/19,51.133999,51.661999,50.669998,50.972,50.972,48823500
7/18/19,51.009998,51.150002,50.377998,50.708,50.708,23793000
7/19/19,51.138,51.992001,50.924,51.636002,51.636002,35242000
7/22/19,51.75,52.43,50.838001,51.136002,51.136002,34212000
7/23/19,51.341999,52.096001,50.900002,52.034,52.034,25115500
7/24/19,51.834,53.214001,51.632,52.976002,52.976002,55364000
7/25/19,46.700001,46.900002,45.110001,45.764,45.764,112091500
7/26/19,45.383999,46.051998,44.450001,45.608002,45.608002,50138500
7/29/19,45.417999,47.188,45.206001,47.153999,47.153999,46366500
7/30/19,46.580002,48.672001,46.436001,48.452,48.452,40545000
7/31/19,48.599998,49.335999,47.330002,48.321999,48.321999,45891000
8/1/19,48.529999,48.902,46.354,46.77,46.77,41297500
8/2/19,46.27,47.254002,45.846001,46.868,46.868,30682500
8/5/19,45.919998,46.273998,45.155998,45.664001,45.664001,35141500
8/6/19,46.375999,46.5,45.150002,46.150002,46.150002,27821000
8/7/19,45.299999,46.714001,45.16,46.683998,46.683998,23882500
8/8/19,46.889999,47.959999,46.529999,47.66,47.66,26371500
8/9/19,47.209999,47.792,46.762001,47.001999,47.001999,19491000
8/12/19,46.598,47.153999,45.75,45.801998,45.801998,23319500
8/13/19,45.762001,47.200001,45.509998,47,47,24240500
8/14/19,46.242001,46.299999,43.338001,43.924,43.924,47813000
8/15/19,44.172001,44.312,42.310001,43.127998,43.127998,40798000
8/16/19,43.332001,44.448002,43.203999,43.987999,43.987999,25492500
8/19/19,44.841999,45.566002,44.34,45.366001,45.366001,26548000
8/20/19,45.523998,45.818001,44.908001,45.172001,45.172001,20626000
8/21/19,44.402,44.644001,43.52,44.166,44.166,38971500
8/22/19,44.560001,45.080002,43.644001,44.43,44.43,32795000
8/23/19,43.993999,44.234001,42.200001,42.279999,42.279999,42693000
8/26/19,42.720001,43.004002,42.307999,43,43,25259500
8/27/19,43.147999,43.759998,42.405998,42.816002,42.816002,27081000
8/28/19,42.737999,43.450001,42.462002,43.118,43.118,16127500
8/29/19,43.799999,44.68,43.599998,44.341999,44.341999,25897500
8/30/19,45.830002,46.487999,44.841999,45.122002,45.122002,46603000
9/3/19,44.816002,45.790001,44.632,45.001999,45.001999,26770500
9/4/19,45.377998,45.692001,43.841999,44.136002,44.136002,28805000
9/5/19,44.5,45.959999,44.169998,45.916,45.916,36976500
9/6/19,45.439999,45.928001,45.034,45.490002,45.490002,20947000
9/9/19,46,46.751999,45.846001,46.358002,46.358002,24013500
9/10/19,46.16,47.108002,45.787998,47.108002,47.108002,24418500
9/11/19,47.476002,49.633999,47.200001,49.419998,49.419998,50214000
9/12/19,49.540001,50.700001,48.880001,49.174,49.174,42906000
9/13/19,49.391998,49.689999,48.973999,49.040001,49.040001,26565500
9/16/19,49.200001,49.486,48.234001,48.562,48.562,23640500
9/17/19,48.493999,49.119999,48.074001,48.958,48.958,19327000
9/18/19,49,49.633999,48.473999,48.698002,48.698002,20851000
9/19/19,49.200001,49.588001,48.967999,49.32,49.32,23979000
9/20/19,49.298,49.389999,47.632,48.124001,48.124001,31765000
9/23/19,48,49.035999,47.844002,48.245998,48.245998,21701000
9/24/19,48.304001,48.397999,44.521999,44.641998,44.641998,64457500
9/25/19,44.911999,45.796001,43.672001,45.740002,45.740002,47135500
9/26/19,46.132,48.661999,45.48,48.512001,48.512001,59422500
9/27/19,48.439999,49.742001,47.745998,48.425999,48.425999,55582000
9/30/19,48.599998,48.796001,47.222,48.174,48.174,29399000
10/1/19,48.299999,49.189999,47.826,48.938,48.938,30813000
10/2/19,48.658001,48.93,47.886002,48.625999,48.625999,28157000
10/3/19,46.372002,46.896,44.855999,46.605999,46.605999,75422500
10/4/19,46.321999,46.956001,45.613998,46.285999,46.285999,39975000
10/7/19,45.959999,47.712002,45.709999,47.543999,47.543999,40321000
10/8/19,47.174,48.787998,46.900002,48.009998,48.009998,43391000
10/9/19,48.264,49.459999,48.130001,48.905998,48.905998,34472000
10/10/19,49.056,49.855999,48.316002,48.948002,48.948002,31416500
10/11/19,49.43,50.216,49.362,49.577999,49.577999,42377000
10/14/19,49.580002,51.709999,49.425999,51.391998,51.391998,51025000
10/15/19,51.540001,52,50.824001,51.577999,51.577999,32164000
10/16/19,51.478001,52.419998,51.383999,51.950001,51.950001,33420500
10/17/19,52.5,52.956001,52.034,52.394001,52.394001,23846500
10/18/19,52.139999,52.560001,51.02,51.389999,51.389999,28749000
10/21/19,51.666,51.900002,50.035999,50.700001,50.700001,25101500
10/22/19,50.863998,51.666,50.169998,51.116001,51.116001,23004000
10/23/19,50.900002,51.228001,50.27,50.936001,50.936001,26305500
10/24/19,59.674,60.986,57.84,59.936001,59.936001,148604500
10/25/19,59.543999,66,59.222,65.625999,65.625999,150030500
10/28/19,65.508003,68.167999,64.519997,65.542,65.542,94351500
10/29/19,63.998001,64.860001,62.950001,63.243999,63.243999,63421500
10/30/19,62.599998,63.757999,61.993999,63.001999,63.001999,48209000
10/31/19,62.619999,63.799999,62.599998,62.984001,62.984001,25335000
11/1/19,63.264,63.296001,61.959999,62.661999,62.661999,31919500
11/4/19,62.959999,64.388,61.852001,63.493999,63.493999,43935000
11/5/19,63.924,64.702003,63.223999,63.444,63.444,34717000
11/6/19,63.599998,65.344002,62.900002,65.316002,65.316002,39704500
11/7/19,65.828003,68.300003,65.603996,67.108002,67.108002,72336500
11/8/19,66.900002,67.491997,66.5,67.428001,67.428001,30346000
11/11/19,68.790001,69.837997,68.400002,69.017998,69.017998,49933500
11/12/19,69.379997,70.073997,68.807999,69.986,69.986,36797000
11/13/19,71,71.265999,69.036003,69.222,69.222,42100500
11/14/19,69.222,70.767998,68.582001,69.870003,69.870003,32324500
11/15/19,70.127998,70.559998,69.671997,70.433998,70.433998,24045000
11/18/19,70.584,70.629997,69.220001,69.998001,69.998001,22002000
11/19/19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000
11/20/19,72,72.239998,69.914001,70.444,70.444,33625500
11/21/19,70.902,72.167999,70.800003,70.966003,70.966003,30550000
11/22/19,68.031998,68.199997,66,66.608002,66.608002,84353000
11/25/19,68.863998,68.914001,66.891998,67.267998,67.267998,61697500
11/26/19,67.054001,67.099998,65.419998,65.783997,65.783997,39737000
11/27/19,66.223999,66.786003,65.713997,66.258003,66.258003,27778000
11/29/19,66.222,66.251999,65.5,65.987999,65.987999,12328000
12/2/19,65.879997,67.276001,65.737999,66.973999,66.973999,30372500
12/3/19,66.524002,67.582001,66.438004,67.239998,67.239998,32868500
12/4/19,67.550003,67.571999,66.57,66.606003,66.606003,27665000
12/5/19,66.566002,66.884003,65.449997,66.073997,66.073997,18623000
12/6/19,67,67.772003,66.954002,67.178001,67.178001,38062000
12/9/19,67.318001,68.889999,67.015999,67.905998,67.905998,45115500
12/10/19,67.991997,70.146004,67.862,69.767998,69.767998,44141500
12/11/19,70.375999,71.438004,70.218002,70.540001,70.540001,34489000
12/12/19,70.984001,72.547997,70.646004,71.935997,71.935997,38819500
12/13/19,72.209999,73.042,70.928001,71.678001,71.678001,32854500
12/16/19,72.510002,76.722,72.5,76.300003,76.300003,90871000
12/17/19,75.797997,77.099998,75.18,75.797997,75.797997,42484000
12/18/19,76.125999,79.043999,76.115997,78.629997,78.629997,70605000
12/19/19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
12/20/19,82.057999,82.599998,80.038002,81.117996,81.117996,73763500
12/23/19,82.356003,84.402,82,83.844002,83.844002,66598000
12/24/19,83.671997,85.094002,82.538002,85.050003,85.050003,40273500
12/26/19,85.582001,86.695999,85.269997,86.188004,86.188004,53169500
12/27/19,87,87.061996,85.222,86.075996,86.075996,49728500
12/30/19,85.758003,85.800003,81.851997,82.940002,82.940002,62932000
12/31/19,81,84.258003,80.416,83.666,83.666,51428500
1/2/20,84.900002,86.139999,84.342003,86.052002,86.052002,47660500
1/3/20,88.099998,90.800003,87.384003,88.601997,88.601997,88892500
1/6/20,88.094002,90.311996,88,90.307999,90.307999,50665000
1/7/20,92.279999,94.325996,90.671997,93.811996,93.811996,89410500
1/8/20,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
1/9/20,99.419998,99.760002,94.573997,96.267998,96.267998,142202000
1/10/20,96.358002,96.987999,94.739998,95.629997,95.629997,64797500
1/13/20,98.699997,105.125999,98.400002,104.972,104.972,132588000
1/14/20,108.851997,109.482002,104.980003,107.584,107.584,144981000
1/15/20,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
1/16/20,98.75,102.891998,98.433998,102.697998,102.697998,108683500
1/17/20,101.522003,103.134003,100.632004,102.099998,102.099998,68145500
1/21/20,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
1/22/20,114.377998,118.900002,111.82,113.912003,113.912003,156845000
1/23/20,112.849998,116.400002,111.120003,114.440002,114.440002,98255000
1/24/20,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
1/27/20,108.398003,112.888,107.856003,111.603996,111.603996,68040500
1/28/20,113.697998,115.362,111.615997,113.379997,113.379997,58942500
1/29/20,115.138,117.959999,113.486,116.197998,116.197998,89007500
1/30/20,126.484001,130.175995,123.599998,128.162003,128.162003,145028500
1/31/20,128,130.600006,126.503998,130.113998,130.113998,78596500
2/3/20,134.738007,157.227997,134.703995,156,156,235325000
2/4/20,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2/5/20,164.651993,169.195999,140.822006,146.940002,146.940002,242119000
2/6/20,139.983994,159.166,137.399994,149.792007,149.792007,199404000
2/7/20,146.110001,153.949997,146,149.613998,149.613998,85317500
2/10/20,160,163.998001,150.479996,154.255997,154.255997,123446000
2/11/20,153.757996,156.701996,151.600006,154.876007,154.876007,58487500
2/12/20,155.574005,157.949997,152.673996,153.457993,153.457993,60112500
2/13/20,148.367996,163.600006,147,160.800003,160.800003,131446500
2/14/20,157.444,162.593994,157.100006,160.005997,160.005997,78468500
2/18/20,168.320007,172,166.472,171.679993,171.679993,81908500
2/19/20,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2/20/20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2/21/20,181.395996,182.612,176.089996,180.199997,180.199997,71574000
2/24/20,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2/25/20,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2/26/20,156.5,162.662003,155.222,155.759995,155.759995,70427500
2/27/20,146,147.953995,133.800003,135.800003,135.800003,121386000
2/28/20,125.940002,138.104004,122.304001,133.598007,133.598007,121114500
3/2/20,142.251999,148.738007,137.334,148.723999,148.723999,100975000
3/3/20,161,161.395996,143.222,149.102005,149.102005,128920000
3/4/20,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
3/5/20,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
3/6/20,138,141.399994,136.854004,140.695999,140.695999,63314500
3/9/20,121.078003,132.600006,121,121.599998,121.599998,85368500
3/10/20,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
3/11/20,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
3/12/20,116.178001,118.900002,109.25,112.110001,112.110001,94545500
3/13/20,119,121.514,100.400002,109.323997,109.323997,113201500
3/16/20,93.900002,98.973999,88.433998,89.014,89.014,102447500
3/17/20,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
3/18/20,77.800003,80.972,70.101997,72.244003,72.244003,118931000
3/19/20,74.940002,90.400002,71.692001,85.528,85.528,150977500
3/20/20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
3/23/20,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
3/24/20,95.459999,102.737999,94.800003,101,101,114476000
3/25/20,109.050003,111.400002,102.222,107.849998,107.849998,106113500
3/26/20,109.477997,112,102.449997,105.632004,105.632004,86903500
3/27/20,101,105.160004,98.806,102.872002,102.872002,71887000
3/30/20,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
3/31/20,100.25,108.592003,99.400002,104.800003,104.800003,88857500
4/1/20,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
4/2/20,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
4/3/20,101.900002,103.098,93.678001,96.001999,96.001999,112810500
4/6/20,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
4/7/20,109,113,106.468002,109.089996,109.089996,89599000
4/8/20,110.839996,111.442001,106.666,109.767998,109.767998,63280000
4/9/20,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
4/13/20,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
4/14/20,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
4/15/20,148.399994,150.626007,142,145.966003,145.966003,117885000
4/16/20,143.388,151.889999,141.343994,149.042007,149.042007,103289500
4/17/20,154.455994,154.990005,149.531998,150.778,150.778,65641000
4/20/20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
4/21/20,146.024002,150.666,134.757996,137.343994,137.343994,101045500
4/22/20,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
4/23/20,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
4/24/20,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
4/27/20,147.522003,159.897995,147,159.75,159.75,103407000
4/28/20,159.128006,161,151.337997,153.824005,153.824005,76110000
4/29/20,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
4/30/20,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
5/1/20,151,154.554001,136.608002,140.264008,140.264008,162659000
5/4/20,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
5/5/20,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
5/6/20,155.300003,157.960007,152.222,156.516006,156.516006,55616000
5/7/20,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
5/8/20,158.753998,164.800003,157.401993,163.884003,163.884003,80432500
5/11/20,158.102005,164.800003,157,162.257996,162.257996,82598000
5/12/20,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
5/13/20,164.166,165.199997,152.660004,158.192001,158.192001,95327500
5/14/20,156,160.671997,152.800003,160.666,160.666,68411000
5/15/20,158.070007,161.009995,157.309998,159.834,159.834,52592000
5/18/20,165.556,166.944,160.776001,162.725998,162.725998,58329000
5/19/20,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
5/20/20,164.100006,165.199997,162.360001,163.112,163.112,36546500
5/21/20,163.199997,166.5,159.199997,165.520004,165.520004,61273000
5/22/20,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
5/26/20,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
5/27/20,164.171997,165.542007,157,164.046005,164.046005,57747500
5/28/20,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
5/29/20,161.75,167,160.841995,167,167,58822500
6/1/20,171.600006,179.800003,170.820007,179.619995,179.619995,74697500